"Source";"Target";"Weight"
294;333;0.4445533655063
295;319;0.6546008293387
295;277;0.6326486742096
295;303;0.6135223876162
295;265;0.5685462314859
296;250;0.7007604015793
296;321;0.6885119128707
296;265;0.6867478509135
296;290;0.6173656715119
297;116;0.4459419308182
297;326;0.334017489436
297;288;0.3208168934375
297;313;0.2682347753161
298;306;0.5468376996392
298;635;0.4016237490345
298;630;0.3233088469657
298;283;0.2862646173977
299;307;0.4166714541775
299;309;0.2133677881149
299;40;0.0932398608194
299;9;0.0760715976758
300;276;0.2908768817421
300;615;0.1465404299548
300;241;0.140803629904
300;289;0.1310420863043
301;317;0.2055890550394
301;721;0.1682442471038
301;389;0.154700671694
301;365;0.1544635996285
302;311;0.4490598440616
302;357;0.3527376620068
302;679;0.283740834702
302;701;0.2342575567623
303;295;0.6135223876162
303;319;0.5381695289024
303;266;0.5138562311521
303;265;0.5134729770801
304;281;0.2061274992661
304;669;0.1751561981406
304;364;0.1412097414021
304;576;0.137907312366
305;325;0.5045442881397
305;338;0.4974847349364
305;352;0.3817222563202
305;398;0.3762620329638
306;298;0.5468376996392
306;635;0.3806718949594
306;328;0.2800690743071
306;283;0.2657594280961
307;299;0.4166714541775
307;386;0.1720622911038
307;532;0.1562090226066
307;309;0.154810492327
308;315;0.3609690439561
308;705;0.354808772877
308;327;0.3186822557036
308;716;0.312417271336
309;724;0.2261745305297
309;299;0.2133677881149
309;615;0.1910042473956
309;311;0.1721427454128
310;688;0.1896901641001
310;309;0.140941593628
310;600;0.1283165828675
310;743;0.123782704215
311;302;0.4490598440616
311;357;0.4148215006383
311;679;0.2991243819385
311;615;0.2946282842803
312;479;0.1382841463038
312;598;0.1170472738952
312;96;0.1161571034095
312;541;0.1137436012257
313;326;0.5335659610514
313;297;0.2682347753161
313;73;0.2551119123411
313;85;0.1989437086341
314;324;0.3929857280565
314;712;0.2381574131101
314;633;0.2097899195038
314;691;0.1963879401909
315;327;0.5536829623283
315;331;0.4574186624351
315;719;0.3779441232043
315;308;0.3609690439561
316;339;0.6483016978875
316;309;0.1433844061756
316;32;0.1253733360802
316;347;0.1209456307548
317;340;0.2911423472522
317;721;0.2520168142518
317;364;0.2394443709687
317;389;0.2074959957833
318;689;0.3587937292761
318;341;0.340841925605
318;329;0.3356082093524
318;192;0.2400021038749
319;295;0.6546008293387
319;675;0.6137783175277
319;296;0.5893281572036
319;277;0.5834365039717
320;309;0.1234541801132
320;8;0.1171593758979
320;439;0.1143390952826
320;552;0.1123448447301
321;296;0.6885119128707
321;290;0.6177580545063
321;250;0.5715875033893
321;265;0.5234212613144
322;161;0.2615832417469
322;149;0.2403469769149
322;685;0.2157451256959
322;641;0.2112856220119
323;115;0.3202346204367
323;134;0.2976222527
323;88;0.2812600456145
323;335;0.2733043646316
324;314;0.3929857280565
324;691;0.3394705542553
324;672;0.1758902017295
324;602;0.1694078686455
325;338;0.5906412073296
325;349;0.5801241945326
325;351;0.5367543496348
325;305;0.5045442881397
326;313;0.5335659610514
326;297;0.334017489436
326;85;0.2492861294752
326;599;0.2332369726385
327;315;0.5536829623283
327;331;0.482478138789
327;705;0.4408457407276
327;405;0.4186661263148
328;229;0.4204054755537
328;291;0.4153640382263
328;283;0.3710374951417
328;670;0.3580909656764
329;341;0.419994604715
329;318;0.3356082093524
329;201;0.329578119549
329;347;0.302032349717
330;365;0.1731473050018
330;317;0.1637033637417
330;340;0.1444013216569
330;353;0.1442849904344
331;407;0.4824995632147
331;327;0.482478138789
331;315;0.4574186624351
331;350;0.4195173373372
332;311;0.1990204579533
332;701;0.1921636531916
332;615;0.1863349102717
332;302;0.1832625940635
333;512;0.4739333055736
333;294;0.4445533655063
333;626;0.4434011249352
333;142;0.3748318828044
334;666;0.2912000583047
334;694;0.2912000583047
334;603;0.1504022207982
334;73;0.107363933957
335;56;0.3926290443448
335;77;0.38006565917
335;115;0.3617607618896
335;76;0.3545379761191
336;566;0.2304579992332
336;20;0.1531490886852
336;661;0.1416369848629
336;660;0.1399927202469
337;700;0.4159190161499
337;379;0.3371872744618
337;710;0.2245052261493
337;361;0.2011085984879
338;325;0.5906412073296
338;387;0.5184300693901
338;305;0.4974847349364
338;352;0.4937947503775
339;316;0.6483016978875
339;386;0.1495110880636
339;309;0.1381991578734
339;391;0.1279395028512
340;364;0.6116408775068
340;317;0.2911423472522
340;376;0.2607244028351
340;721;0.2556967517925
341;329;0.419994604715
341;689;0.3609594971855
341;318;0.340841925605
341;216;0.3299027413006
342;277;0.6384909064265
342;296;0.5884048736076
342;319;0.5725853105576
342;265;0.5312561781877
343;380;0.2514868256647
343;327;0.1475580351463
343;308;0.1299921689921
343;705;0.1273848211672
344;356;0.4959200173397
344;161;0.3938715616838
344;369;0.376671917435
344;704;0.3635973495069
345;311;0.2933303898487
345;627;0.2638975148728
345;357;0.2369929804937
345;302;0.2186252939314
346;362;0.6608950992394
346;359;0.4720485968023
346;711;0.3526232790488
346;708;0.3192907698241
347;178;0.4489599151133
347;201;0.4479041736092
347;99;0.4289532844584
347;192;0.4259285529656
348;709;0.5446684973536
348;388;0.5078132352958
348;360;0.4661361069497
348;718;0.4480752411908
349;325;0.5801241945326
349;351;0.5279800166766
349;352;0.4755471310234
349;409;0.455059610924
350;331;0.4195173373372
350;719;0.3243848666257
350;315;0.3172382684481
350;385;0.3050868061768
351;352;0.6067960222453
351;398;0.5521846345359
351;325;0.5367543496348
351;387;0.5356823095654
352;387;0.6433293736722
352;351;0.6067960222453
352;391;0.5313278915016
352;398;0.5141641233967
353;365;0.3285240403955
353;696;0.1903883438899
353;721;0.1847492762875
353;340;0.1817941051532
354;296;0.5012549436493
354;265;0.4952118464508
354;250;0.4605780066461
354;624;0.4383067863401
355;3;0.1975854978895
355;615;0.1975793672136
355;311;0.1822203556629
355;345;0.1807873768764
356;344;0.4959200173397
356;704;0.3783909380468
356;161;0.3307612984656
356;369;0.3134282388809
357;311;0.4148215006383
357;302;0.3527376620068
357;679;0.2481924855775
357;615;0.2432164954169
358;327;0.4120681553604
358;382;0.390981816778
358;405;0.3789940793071
358;706;0.3541420908066
359;346;0.4720485968023
359;708;0.4273987912406
359;370;0.3438488400247
359;362;0.3139276996816
360;709;0.5028947290536
360;718;0.4844780211087
360;388;0.4707442997908
360;348;0.4661361069497
361;710;0.6428948468724
361;718;0.5546362010519
361;348;0.4445920068469
361;726;0.4261538386436
362;346;0.6608950992394
362;359;0.3139276996816
362;708;0.2775158470454
362;711;0.2495139643731
363;426;0.4625627880104
363;492;0.4325489317344
363;505;0.4305149787837
363;500;0.385477815831
364;340;0.6116408775068
364;376;0.3820512172734
364;721;0.2968165243183
364;669;0.2680962023062
365;353;0.3285240403955
365;377;0.2798723214808
365;389;0.2623174853479
365;317;0.18867989186
366;712;0.7911235969318
366;379;0.4995291158074
366;672;0.2457178515062
366;593;0.1825652930007
367;501;0.174301125041
367;485;0.1652009168466
367;52;0.1552378512109
367;453;0.1515091643759
368;382;0.5616096295961
368;383;0.4421810306771
368;706;0.4220931916512
368;405;0.3575582681098
369;412;0.5126063397751
369;344;0.376671917435
369;704;0.3722485950934
369;381;0.3622091389477
370;331;0.3893747105968
370;359;0.3438488400247
370;327;0.3335419714826
370;719;0.3098568749366
371;469;0.4472495085027
371;385;0.4423021347302
371;407;0.4399407245264
371;435;0.392005770716
372;396;0.7051177611401
372;406;0.6211611889498
372;715;0.5943164508403
372;291;0.2377656503631
373;384;0.5713579478153
373;361;0.3786597556423
373;726;0.3562718573976
373;710;0.3459521554867
374;190;0.2150850866617
374;722;0.2049452874531
374;390;0.1892358429747
374;164;0.1831354321714
375;747;0.3017539582299
375;746;0.2668609591206
375;500;0.2580785965994
375;492;0.2545531172386
376;364;0.3820512172734
376;340;0.2607244028351
376;721;0.2377999477885
376;389;0.1893276017056
377;365;0.2798723214808
377;386;0.1748832106143
377;400;0.1690356380107
377;532;0.1642795282131
378;352;0.3609876328539
378;723;0.3356796214316
378;409;0.3268343268154
378;402;0.3188724696573
379;712;0.5300679764253
379;366;0.4995291158074
379;337;0.3371872744618
379;672;0.2118666994466
380;393;0.3900421650047
380;386;0.2740149184681
380;705;0.2569183945283
380;343;0.2514868256647
381;394;0.7025426347209
381;425;0.5820485090729
381;446;0.4990438702323
381;456;0.4577625808415
382;383;0.5952711869803
382;368;0.5616096295961
382;405;0.4946662796406
382;719;0.4559871991475
383;405;0.6079699680603
383;382;0.5952711869803
383;719;0.5886468427228
383;368;0.4421810306771
384;373;0.5713579478153
384;361;0.2700791327229
384;710;0.231333026216
384;285;0.2018227473186
385;407;0.4680334514558
385;371;0.4423021347302
385;331;0.4154464891018
385;397;0.365290054676
386;646;0.3183302089929
386;532;0.3013160207229
386;421;0.2963316725695
386;401;0.2910595881073
387;352;0.6433293736722
387;391;0.5740682554773
387;398;0.5724559920676
387;723;0.5515378312144
388;348;0.5078132352958
388;360;0.4707442997908
388;709;0.4539345855245
388;718;0.3563448887766
389;365;0.2623174853479
389;317;0.2074959957833
389;2;0.1949146132114
389;376;0.1893276017056
390;722;0.4121664299715
390;401;0.3666221936981
390;410;0.3014327352398
390;374;0.1892358429747
391;723;0.6646664838283
391;398;0.5790174047773
391;387;0.5740682554773
391;352;0.5313278915016
392;424;0.3323279719773
392;736;0.3199699439162
392;760;0.3199699439162
392;403;0.3144261829133
393;380;0.3900421650047
393;386;0.2833695871148
393;646;0.2804498149387
393;705;0.2477001925005
394;381;0.7025426347209
394;425;0.6247674077835
394;446;0.5112887965322
394;456;0.411545485934
395;726;0.435076325296
395;718;0.377471700472
395;360;0.3735327830319
395;727;0.3599931681399
396;372;0.7051177611401
396;406;0.6429932824008
396;715;0.4186673301636
396;678;0.2646820183988
397;728;0.407584066427
397;385;0.365290054676
397;407;0.3550968530211
397;247;0.3456797725888
398;391;0.5790174047773
398;387;0.5724559920676
398;351;0.5521846345359
398;432;0.5515211560314
399;408;0.2840261936687
399;734;0.2645927770866
399;306;0.247486500783
399;635;0.245544348203
400;386;0.213988716942
400;365;0.1795719787248
400;377;0.1690356380107
400;380;0.1663890813076
401;722;0.5659744379605
401;390;0.3666221936981
401;386;0.2910595881073
401;410;0.2488652207713
402;351;0.4714513420811
402;422;0.4519154154959
402;729;0.4439146068934
402;387;0.4190357945586
403;416;0.3149912358806
403;392;0.3144261829133
403;736;0.3075846268465
403;760;0.3075846268465
404;415;0.5764726528625
404;436;0.4780926542903
404;453;0.4670376076728
404;454;0.4403263314123
405;383;0.6079699680603
405;382;0.4946662796406
405;719;0.4472017811886
405;705;0.4230451187237
406;396;0.6429932824008
406;372;0.6211611889498
406;715;0.4403119958511
406;291;0.2580099268786
407;331;0.4824995632147
407;385;0.4680334514558
407;371;0.4399407245264
407;397;0.3550968530211
408;418;0.4055505703144
408;439;0.3903022892952
408;399;0.2840261936687
408;642;0.2535916704074
409;391;0.5209302192677
409;351;0.5149273331571
409;352;0.4801670658192
409;723;0.4640865204421
410;722;0.3704770443921
410;390;0.3014327352398
410;401;0.2488652207713
410;374;0.1582499944828
411;431;0.3581562521429
411;735;0.3311014693256
411;432;0.3163040375476
411;481;0.2891069143626
412;369;0.5126063397751
412;435;0.5119621826147
412;704;0.4526023659005
412;189;0.4008388261677
413;424;0.5249475084643
413;447;0.3585448421915
413;745;0.3212287894691
413;464;0.2956303528028
414;453;0.4913078790273
414;454;0.4885042749627
414;415;0.4221283859061
414;404;0.4085668322709
415;436;0.5899477814628
415;404;0.5764726528625
415;454;0.5271840248049
415;453;0.4785415887753
416;424;0.3605136671998
416;736;0.3198131445364
416;760;0.3198131445364
416;403;0.3149912358806
417;427;0.5284742686039
417;95;0.2187448979204
417;81;0.2013421878702
417;594;0.198617197631
418;408;0.4055505703144
418;439;0.3525576226847
418;55;0.2414400655906
418;734;0.2399451307701
419;745;0.34483498467
419;424;0.3142691109184
419;750;0.2687292586571
419;484;0.2607438325848
420;734;0.356908377198
420;439;0.2525635517065
420;418;0.1867982733151
420;408;0.1800296407399
421;450;0.5124953562132
421;440;0.4919571147155
421;430;0.4605633434085
421;391;0.4449072006301
422;433;0.6281079544265
422;731;0.6121528096761
422;398;0.4525477010512
422;402;0.4519154154959
423;435;0.3373948317879
423;387;0.3242584450695
423;412;0.3212763182565
423;305;0.2991851040905
424;413;0.5249475084643
424;745;0.4249692670625
424;484;0.3930780462317
424;736;0.3878443612244
425;446;0.701510439808
425;394;0.6247674077835
425;381;0.5820485090729
425;456;0.4884336924184
426;429;0.5274213865103
426;492;0.5109708302382
426;363;0.4625627880104
426;745;0.4362022193436
427;417;0.5284742686039
427;95;0.2294955742849
427;594;0.2182544425813
427;667;0.1903301934804
428;9;0.1806836848303
428;17;0.1285726725103
428;555;0.1263698271411
428;732;0.1260101822962
429;426;0.5274213865103
429;510;0.4991923060849
429;492;0.4925117044646
429;507;0.4837260133673
430;440;0.5269131350661
430;461;0.4980748334397
430;421;0.4605633434085
430;441;0.4501162329517
431;411;0.3581562521429
431;735;0.2745987034917
431;441;0.2452625892235
431;440;0.2269582737071
432;398;0.5515211560314
432;723;0.5046126898872
432;450;0.4847962030723
432;391;0.4639346201812
433;422;0.6281079544265
433;731;0.5463434465846
433;445;0.5348858688214
433;457;0.4209720161482
434;352;0.381707244189
434;391;0.381579107029
434;450;0.3636912566595
434;421;0.353714008728
435;412;0.5119621826147
435;371;0.392005770716
435;351;0.3868444570155
435;461;0.3593919831807
436;415;0.5899477814628
436;404;0.4780926542903
436;454;0.4662532061932
436;453;0.4114671819044
437;655;0.4340857064044
437;426;0.3783638640128
437;505;0.3753506684133
437;363;0.361798736692
438;397;0.295744763053
438;728;0.2779694867543
438;469;0.273531158519
438;458;0.2663510261879
439;408;0.3903022892952
439;734;0.3756620292593
439;418;0.3525576226847
439;420;0.2525635517065
440;441;0.5638906902538
440;430;0.5269131350661
440;421;0.4919571147155
440;450;0.4646351732351
441;440;0.5638906902538
441;461;0.5613606344731
441;351;0.4981749999643
441;430;0.4501162329517
442;464;0.6352505138597
442;483;0.6063799494155
442;473;0.6024598023078
442;474;0.5592399055337
443;452;0.5266472101542
443;472;0.5172677178247
443;737;0.3924244872979
443;738;0.3829395243629
444;465;0.5137047803699
444;739;0.3536811405638
444;599;0.3299857156233
444;467;0.2868497671615
445;433;0.5348858688214
445;422;0.4153788516145
445;731;0.3245970140118
445;457;0.2984275776165
446;425;0.701510439808
446;394;0.5112887965322
446;381;0.4990438702323
446;456;0.4949438047632
447;413;0.3585448421915
447;363;0.2658560932518
447;638;0.2520925165898
447;745;0.2341372107706
448;469;0.4546047890166
448;459;0.3829572316351
448;728;0.360825375859
448;371;0.3471508731469
449;439;0.2000877216247
449;471;0.1985555565849
449;460;0.1947821710415
449;52;0.1739416268967
450;391;0.5156816694958
450;421;0.5124953562132
450;723;0.5001032555661
450;432;0.4847962030723
451;463;0.3748722681674
451;469;0.3304994818785
451;459;0.3289108581312
451;167;0.2871404641146
452;443;0.5266472101542
452;472;0.4772810060264
452;737;0.3005124521516
452;738;0.2628865061019
453;454;0.5574049080809
453;414;0.4913078790273
453;415;0.4785415887753
453;485;0.4704085809922
454;453;0.5574049080809
454;415;0.5271840248049
454;414;0.4885042749627
454;436;0.4662532061932
455;738;0.4142653408807
455;737;0.3431101883716
455;462;0.2997235417143
455;433;0.290948839148
456;446;0.4949438047632
456;425;0.4884336924184
456;495;0.4635640661139
456;381;0.4577625808415
457;470;0.5405132228248
457;433;0.4209720161482
457;422;0.3614140640784
457;731;0.341207042091
458;438;0.2663510261879
458;536;0.2597261906289
458;217;0.1740312686124
458;226;0.1436111934995
459;448;0.3829572316351
459;451;0.3289108581312
459;469;0.3103431533405
459;167;0.2957667744639
460;471;0.2683862291081
460;223;0.2091120199622
460;449;0.1947821710415
460;525;0.1895719605219
461;441;0.5613606344731
461;430;0.4980748334397
461;351;0.4399106520779
461;440;0.426754469027
462;433;0.4038816792877
462;422;0.3858478630905
462;731;0.3590812023174
462;738;0.3156643972443
463;451;0.3748722681674
463;106;0.3362883202995
463;628;0.332380707016
463;469;0.3217962704452
464;442;0.6352505138597
464;483;0.5289670601935
464;473;0.5175972257487
464;474;0.462862219942
465;444;0.5137047803699
465;739;0.3623486788454
465;467;0.3298684897465
465;599;0.3086855986505
466;485;0.5686050095497
466;749;0.5159406256048
466;501;0.4789483462836
466;484;0.4480599293723
467;159;0.4746850990764
467;476;0.468238875207
467;739;0.4549457083691
467;187;0.4271897561723
468;177;0.1959043898869
468;463;0.1933277768498
468;108;0.1696529033288
468;635;0.1588483968194
469;448;0.4546047890166
469;371;0.4472495085027
469;256;0.3959746878446
469;714;0.3725879754706
470;457;0.5405132228248
470;481;0.3560918192451
470;740;0.3552894789713
470;448;0.344531663084
471;460;0.2683862291081
471;449;0.1985555565849
471;617;0.1180536047433
471;439;0.0898757036751
472;737;0.5372123752757
472;443;0.5172677178247
472;452;0.4772810060264
472;738;0.3919749089522
473;442;0.6024598023078
473;483;0.5859476709046
473;494;0.5616522473305
473;464;0.5175972257487
474;442;0.5592399055337
474;483;0.4755115479374
474;494;0.4718489355554
474;464;0.462862219942
475;509;0.3829481112352
475;486;0.3801129648493
475;484;0.3356481333705
475;429;0.3089282930179
476;467;0.468238875207
476;159;0.4088042419491
476;739;0.3872966379264
476;187;0.3473332603472
477;503;0.3780986811021
477;489;0.3568037514584
477;456;0.3386662911268
477;425;0.3331834006539
478;615;0.125032366833
478;633;0.1184970723955
478;9;0.1152097220232
478;345;0.1147832809266
479;96;0.4092956677832
479;85;0.3970326285392
479;73;0.3543460566921
479;754;0.2664199265386
480;752;0.2681419270133
480;504;0.2618431076699
480;259;0.2230550699085
480;177;0.2116075010379
481;740;0.6049531255874
481;490;0.4896903239359
481;338;0.4092817116019
481;422;0.388430785445
482;649;0.1611206206527
482;736;0.1357017129176
482;760;0.1357017129176
482;717;0.1332080669137
483;442;0.6063799494155
483;473;0.5859476709046
483;464;0.5289670601935
483;474;0.4755115479374
484;745;0.4803185511485
484;509;0.4692211167862
484;466;0.4480599293723
484;486;0.4470729996352
485;749;0.6038453481968
485;501;0.583916950636
485;466;0.5686050095497
485;493;0.5493929789348
486;509;0.5114853778619
486;484;0.4470729996352
486;454;0.4325994314128
486;475;0.3801129648493
487;744;0.1099032442519
487;274;0.1012084396075
487;303;0.0913930122696
487;624;0.0870801640998
488;495;0.5964434377386
488;503;0.55157761969
488;744;0.5147829086223
488;456;0.4511764704517
489;477;0.3568037514584
489;503;0.2898130477092
489;488;0.1989599286893
489;402;0.1957869028754
490;481;0.4896903239359
490;740;0.4303544894612
490;737;0.3934142382475
490;738;0.3544707841673
491;638;0.3721782992676
491;500;0.315027173656
491;746;0.2920595034831
491;655;0.2728717625443
492;507;0.532335976247
492;426;0.5109708302382
492;429;0.4925117044646
492;510;0.480332275275
493;501;0.5733102644664
493;485;0.5493929789348
493;749;0.4662897030315
493;453;0.3699416670811
494;473;0.5616522473305
494;442;0.5471230077911
494;474;0.4718489355554
494;483;0.4514150217356
495;488;0.5964434377386
495;503;0.5486302756068
495;456;0.4635640661139
495;744;0.4569208885026
496;479;0.1307172045494
496;96;0.1275540935088
496;465;0.1242823089223
496;17;0.1223307169505
497;506;0.3405983016333
497;490;0.2494734191783
497;452;0.2314584492564
497;558;0.1795807487333
498;745;0.3824897643112
498;424;0.2948011521937
498;426;0.2833392049969
498;484;0.2459489987103
499;747;0.6095161798369
499;746;0.55232908365
499;491;0.2550275717
499;375;0.2423672938321
500;363;0.385477815831
500;429;0.3430267474982
500;492;0.3240413973844
500;426;0.3201165762038
501;485;0.583916950636
501;493;0.5733102644664
501;749;0.5453387948304
501;466;0.4789483462836
502;488;0.3479894178497
502;503;0.3301873660195
502;456;0.3034411591522
502;495;0.2791731866374
503;744;0.636220671702
503;488;0.55157761969
503;495;0.5486302756068
503;456;0.3966826905275
504;752;0.6339532185373
504;160;0.3156859262535
504;480;0.2618431076699
504;177;0.2472655376444
505;753;0.4705310471835
505;655;0.4540591729397
505;363;0.4305149787837
505;754;0.4100451165396
506;497;0.3405983016333
506;490;0.2136308067698
506;233;0.1480232215191
506;452;0.1464235423561
507;510;0.6782505154662
507;492;0.532335976247
507;429;0.4837260133673
507;426;0.4175848124331
508;426;0.3513255166799
508;437;0.3457488772007
508;363;0.3366113486285
508;492;0.3239990777144
509;486;0.5114853778619
509;484;0.4692211167862
509;404;0.4383569798303
509;485;0.4364113419724
510;507;0.6782505154662
510;429;0.4991923060849
510;492;0.480332275275
510;426;0.4293262821947
511;615;0.1687544555953
511;92;0.1524872080935
511;119;0.1517157157674
511;311;0.1420042314669
512;626;0.6124688108969
512;169;0.5614918106313
512;294;0.5607198190845
512;142;0.5472915486339
513;41;0.1138206604583
513;270;0.1018137624353
513;560;0.0910667686649
513;311;0.0872200684659
514;326;0.0512900128885
514;612;0.0506088645247
514;52;0.0466625165496
514;607;0.0462693740803
515;111;0.212640476152
515;584;0.2086220746797
515;605;0.1881247042336
515;128;0.1706629844111
516;626;0.2124527663623
516;142;0.1923767854446
516;333;0.1657584319012
516;512;0.1529375805907
517;448;0.2620570688812
517;459;0.2336576296671
517;451;0.2294057785412
517;641;0.2266557931611
518;69;0.3039814642395
518;386;0.1991888864045
518;532;0.1989388613543
518;92;0.1885516778031
519;308;0.110013547343
519;589;0.1091594248868
519;615;0.1054937598419
519;438;0.1054197374539
520;623;0.2845876193932
520;581;0.1515154050157
520;269;0.1221919805313
520;70;0.1198742042591
521;469;0.3110965945548
521;167;0.2931586134533
521;371;0.2719881862825
521;256;0.2671427101777
522;423;0.2570918254115
522;386;0.2294950878899
522;414;0.2174640003897
522;421;0.2167370219527
523;106;0.1859600662851
523;331;0.1733353459811
523;692;0.1683705368849
523;115;0.1632066848837
524;606;0.4195680007443
524;600;0.1430631862718
524;419;0.0995953782842
524;285;0.0983440819186
525;185;0.5383441945971
525;202;0.4657548590876
525;134;0.4348520133074
525;55;0.4327654295662
526;106;0.398902624686
526;5;0.3658638170007
526;114;0.3469312068121
526;628;0.2860760705323
527;5;0.4265667034585
527;93;0.2842564472425
527;106;0.2649231451419
527;127;0.2635872604783
528;6;1.0
528;16;1.0
528;529;1.0
528;630;0.0893314762528
529;6;1.0
529;528;1.0
529;16;1.0
529;630;0.0893314762528
530;548;0.3405471798552
530;553;0.2297820085685
530;386;0.129806876027
530;615;0.1248587252857
531;534;0.2935807776567
531;369;0.1099667052114
531;412;0.1006722829425
531;9;0.0964855744056
532;386;0.3013160207229
532;119;0.2869458400698
532;92;0.2595763656415
532;380;0.2312605731048
533;552;0.2811538206023
533;8;0.256286891047
533;26;0.2237407543165
533;311;0.1259496172159
534;531;0.2935807776567
534;386;0.1781940604259
534;92;0.166506779519
534;119;0.1434228123623
535;557;0.1513379194577
535;582;0.1178127918692
535;264;0.0990015337945
535;560;0.0977803070925
536;458;0.2597261906289
536;438;0.1883729838727
536;618;0.1716787439007
536;445;0.1525685581123
537;117;0.3236299359107
537;134;0.3142450100586
537;62;0.310402718471
537;67;0.2868974219338
538;634;0.2465986352839
538;562;0.2030438861694
538;161;0.1604491229224
538;180;0.1530809788835
539;755;0.1046035511417
539;221;0.0894808358485
539;623;0.089153435298
539;53;0.0829265123286
540;13;0.5411052698224
540;44;0.5013399678001
540;24;0.3284981973455
540;242;0.3173476922277
541;42;0.665944297587
541;14;0.451695547165
541;612;0.283738117866
541;673;0.1710881083548
542;311;0.1532002562807
542;615;0.1502452898604
542;357;0.1370744516824
542;345;0.127637669965
543;139;0.2160389926805
543;594;0.2130003761595
543;81;0.1907737222649
543;95;0.1806472394509
544;547;0.3835064090938
544;40;0.2790477116785
544;590;0.195500091576
544;22;0.1950687437974
545;756;1.0
545;345;0.1543142232799
545;15;0.1216731825
545;627;0.1169289352495
546;386;0.1455077624808
546;554;0.1396892661463
546;12;0.1230379662408
546;646;0.1212874850616
547;544;0.3835064090938
547;31;0.2493553926925
547;47;0.2473822491702
547;57;0.2390255942588
548;553;0.4905600559463
548;530;0.3405471798552
548;532;0.1641671300835
548;309;0.1633537946743
549;19;0.3873525455724
549;72;0.3420958253879
549;12;0.2785085659775
549;82;0.1873356737889
550;716;0.4070778351817
550;705;0.2661470112256
550;331;0.2650611953686
550;327;0.2210536779736
551;317;0.1822575215394
551;696;0.1683964210513
551;389;0.1566324752452
551;2;0.1531717708205
552;26;0.2920207436718
552;533;0.2811538206023
552;8;0.1996454961301
552;712;0.1850812522252
553;548;0.4905600559463
553;530;0.2297820085685
553;532;0.1790479786793
553;453;0.1702295111803
554;80;0.247535214547
554;91;0.236188396431
554;54;0.234502064626
554;120;0.1842096530852
555;580;0.2758846414045
555;120;0.2679884990101
555;593;0.2555198908287
555;91;0.2545153661915
556;50;0.4992988882806
556;576;0.2990363394327
556;574;0.1854046366187
556;129;0.1217509471161
557;386;0.1843527016482
557;92;0.1572294430223
557;535;0.1513379194577
557;615;0.1492851074999
558;497;0.1795807487333
558;452;0.166622858476
558;459;0.13505223973
558;737;0.1285067882716
559;30;0.3950228365914
559;560;0.3221781506233
559;41;0.2942850973614
559;2;0.1733668947784
560;41;0.536402398374
560;559;0.3221781506233
560;30;0.2761251963724
560;582;0.1596043147187
561;576;0.1034868300045
561;183;0.0974601112482
561;304;0.0864096603873
561;669;0.0853377887456
562;634;0.3046382163335
562;319;0.2757548808931
562;321;0.2740269989732
562;290;0.2151282668376
563;33;0.2206056191154
563;13;0.2095510258979
563;24;0.2046928467418
563;49;0.1995038481772
564;35;0.5375077284157
564;223;0.4023695155249
564;51;0.3993402322159
564;52;0.2954175603465
565;573;0.3178269776352
565;335;0.1923910544057
565;151;0.1702869478986
565;134;0.1582894297295
566;336;0.2304579992332
566;522;0.1750687023062
566;52;0.1736099652741
566;439;0.15829889603
567;43;0.558325023851
567;48;0.4826418006238
567;115;0.2569231880937
567;67;0.2309008027328
568;98;0.4987837099158
568;147;0.4626491894593
568;115;0.431218249171
568;76;0.4235908914513
569;396;0.1920828530288
569;728;0.1878654373039
569;372;0.1865426275409
569;155;0.1783161485307
570;133;0.1613584705389
570;187;0.1463696135184
570;739;0.130322079311
570;599;0.1243502384419
571;47;0.578786453886
571;31;0.5691926242937
571;57;0.4255529749327
571;22;0.3815575142718
572;264;0.2082952219532
572;469;0.1810464832481
572;256;0.1761132914188
572;205;0.1696161582061
573;565;0.3178269776352
573;88;0.2507542622701
573;134;0.235850288209
573;335;0.2310871805836
574;576;0.4691674690455
574;50;0.2727368598257
574;669;0.1862681120479
574;556;0.1854046366187
575;550;0.0988636731307
575;692;0.0821847817459
575;553;0.0820114046702
575;220;0.0812326407269
576;574;0.4691674690455
576;50;0.4000288398551
576;556;0.2990363394327
576;669;0.2266788145404
577;98;0.4467483193706
577;147;0.3867444568291
577;76;0.3778160514317
577;185;0.3642228803975
578;474;0.1224594638177
578;241;0.1195329594317
578;370;0.1139920462805
578;653;0.1118975482917
579;89;0.5242057714144
579;62;0.4806084763003
579;99;0.4587096762007
579;178;0.4005487154157
580;555;0.2758846414045
580;119;0.1840218342251
580;101;0.1625100493294
580;9;0.1470077696969
581;615;0.1558315612939
581;701;0.1517522173872
581;520;0.1515154050157
581;311;0.1414150773279
582;41;0.1771726891502
582;560;0.1596043147187
582;535;0.1178127918692
582;431;0.1173470386769
583;101;0.1204611277103
583;119;0.1083018975252
583;92;0.1053926956312
583;580;0.1052928116058
584;605;0.3370451503651
584;111;0.264052573631
584;129;0.2107295743084
584;515;0.2086220746797
585;63;0.3865299651535
585;665;0.1527954787554
585;584;0.1062975352314
585;715;0.0969286020904
586;615;0.2140402824522
586;46;0.1844670787868
586;3;0.1758045864556
586;4;0.1692861981383
587;651;0.2635491944488
587;311;0.1979403859138
587;615;0.1829489368857
587;598;0.1568366179705
588;640;0.2432897437162
588;491;0.1527156079736
588;638;0.1515052235119
